gene_id,Ah11_30_21,Ah11_30_22,Ah11_34_21,Ah11_34_22,Ah17_30_21,Ah17_30_22,Ah17_34_21,Ah17_34_22,Ah2_30_21,Ah2_30_22,Ah2_34_21,Ah2_34_22,Ah4_30_21,Ah4_30_22,Ah4_34_21,Ah4_34_22,Ah8_30_21,Ah8_30_22,Ah8_34_22
ahya_s0453.g7,1440,1219,255,1574,235,1746,1342,2867,682,3240,3058,2002,1851,1719,54,973,899,1841,1328
ahya_s1905.g1,44,21,19,27,6,56,19,16,0,47,56,20,31,69,0,43,0,42,16
ahya_s1935.g1,394,260,109,811,455,386,439,422,150,425,22,352,524,409,85,394,515,325,358
ahya_s2592.g1,306,49,44,295,151,521,156,508,25,394,48,477,151,93,169,677,105,133,286
ahya_s0911.g2,4,29,0,8,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0911.g1,54,24,4,46,78,41,20,2,0,37,85,15,24,76,0,13,0,63,52
ahya_s1013.g2,15,0,2,0,15,23,29,10,0,23,0,5,6,29,8,14,0,0,16
ahya_s1785.g1,8,8,2,12,17,13,3,3,0,8,0,12,4,10,0,18,0,6,3
ahya_s1013.g1,1172,1142,389,1924,980,1975,669,923,44,2180,674,1156,858,1280,264,1243,64,986,1162
ahya_s0174.g2,33,32,46,64,160,48,183,75,18,45,0,76,27,28,15,294,150,94,40
ahya_s0174.g7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0174.g9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0174.g12,0,0,0,23,0,6,0,0,0,20,0,6,0,7,0,0,0,0,11
ahya_s0174.g13,0,0,0,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0
ahya_s0174.g14,0,8,0,22,35,31,0,12,0,14,0,19,0,13,0,12,0,10,3
ahya_s0174.g17,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
ahya_s0174.g18,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ahya_s0174.g3,147,60,12,163,0,18,6,30,20,0,0,20,11,17,6,21,0,43,140
ahya_s0174.g4,48,26,30,86,179,175,135,140,11,155,82,135,182,77,26,109,60,54,79
ahya_s0174.g5,30,21,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0174.g6,15,10,0,25,23,26,26,9,0,14,0,14,0,1,0,0,0,4,7
ahya_s0174.g8,36,22,0,3,7,106,8,13,0,68,0,48,0,44,0,3,0,0,3
ahya_s0174.g10,19,4,20,17,28,11,30,0,0,16,0,4,0,2,0,0,39,0,4
ahya_s0174.g11,23,7,0,5,0,32,0,18,0,15,0,9,21,5,0,13,0,0,0
ahya_s0174.g15,79,31,12,123,111,40,49,27,0,29,0,29,48,28,2,44,0,65,59
ahya_s0174.g16,44,9,18,32,68,127,100,78,8,120,0,90,21,36,0,58,0,6,10
ahya_s0628.g2,24,77,4,11,1680,4516,656,53,33,5638,315,59,465,40071,147,389,1695,13,0
ahya_s2428.g1,39,45,0,38,31,10,17,15,0,9,13,16,28,14,25,23,0,3,16
ahya_s0278.g2,10,29,9,110,0,14,0,25,0,12,0,10,247,166,167,52,0,443,353
ahya_s0278.g8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0278.g11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ahya_s0278.g13,0,0,0,6,0,65,0,37,0,36,0,43,51,72,29,145,0,0,0
ahya_s0278.g14,0,0,0,0,0,21,0,33,0,37,20,43,168,9,4,0,0,0,0
ahya_s0278.g1,9,23,9,60,8,0,13,8,6,7,0,15,5,14,0,14,5,0,0
ahya_s0278.g3,252,158,49,354,49,273,26,220,16,195,27,238,195,306,77,449,13,317,356
ahya_s0278.g4,4,4,0,9,0,1,0,1,0,6,0,2,0,0,4,6,0,1,3
ahya_s0278.g5,1452,526,757,1000,745,923,664,488,708,919,501,518,1562,1026,724,1181,251,434,306
ahya_s0278.g6,531,274,208,872,319,258,450,256,74,238,72,279,619,296,201,497,105,232,245
ahya_s0278.g7,135,87,12,311,0,0,0,0,0,8,0,0,22,0,17,0,0,90,103
ahya_s0278.g9,251,106,26,169,0,51,0,19,0,44,0,49,0,6,0,9,0,203,126
ahya_s0278.g10,171,122,58,209,71,166,66,84,27,116,0,95,205,456,62,231,7,764,532
ahya_s0278.g12,16,5,11,4,0,47,0,26,4,48,0,40,165,112,111,141,0,167,103
ahya_s0278.g15,22,7,6,15,4,34,0,35,0,25,0,41,15,89,3,111,0,31,26
ahya_s0127.g18,0,0,0,10,0,3,7,4,0,0,0,0,0,5,0,11,0,9,0
ahya_s0127.g20,0,0,0,6,0,274,0,20,21,245,0,40,59,0,68,0,0,0,0
ahya_s0127.g32,20,23,13,33,32,17,10,15,0,41,0,31,9,47,54,0,11,49,29
ahya_s0127.g33,3216,1532,1455,2236,3961,2604,2617,940,1540,2613,827,949,852,2405,408,1824,2197,2331,1568
ahya_s0127.g35,0,0,0,0,0,5,0,0,0,19,0,0,7,0,0,0,0,2,0
ahya_s0127.g39,869,656,377,2146,952,1031,298,364,36,1006,128,438,669,1112,187,878,65,1145,843
ahya_s0127.g45,178,297,68,1313,2127,778,4342,464,4944,439,2497,883,48,3528,112,2534,705,512,766
ahya_s0127.g1,29892,5159,7233,15177,15856,9538,13605,11896,21668,10003,54880,12967,24372,10702,15651,18923,12129,7072,10775
ahya_s0127.g2,345,132,23,403,176,402,209,274,104,325,93,256,316,217,100,469,21,314,349
ahya_s0127.g3,1250,762,451,1988,1402,1328,960,1267,121,1331,449,1594,1147,1243,583,1628,338,987,1648
ahya_s0127.g4,98,57,6,216,138,142,87,124,41,144,0,136,6,64,24,151,0,159,235
ahya_s0127.g5,167,89,20,131,117,381,51,420,0,342,11,378,44,6,61,18,0,347,475
ahya_s0127.g6,1704,473,403,958,615,135,600,127,52,132,129,118,148,1604,46,1702,333,492,271
ahya_s0127.g7,96,131,23,281,216,317,66,202,0,221,63,226,28,162,10,256,21,109,111
ahya_s0127.g8,432,214,149,330,420,1034,317,604,321,1164,497,821,10,32,10,28,156,269,158
ahya_s0127.g9,245,145,76,235,319,590,236,415,111,463,108,358,120,149,74,86,146,427,318
ahya_s0127.g10,10,0,0,26,0,144,9,97,0,75,0,101,0,44,0,54,0,58,75
ahya_s0127.g11,382,281,123,694,720,1321,248,750,78,1271,173,758,173,357,79,335,50,297,363
ahya_s0127.g12,1269,735,415,1098,1329,1465,812,991,195,1528,523,963,1088,1045,248,690,784,1338,1001
ahya_s0127.g13,175,129,54,338,277,539,110,414,43,578,206,426,1411,28,317,57,38,86,114
ahya_s0127.g14,2916,2183,994,3833,1988,4139,1066,3349,158,3888,146,2930,1061,2720,704,2367,419,2926,3010
ahya_s0127.g15,12385,3826,3209,10299,7245,7771,11155,8918,6160,7299,6304,7530,11553,6259,5115,12280,5835,5805,7688
ahya_s0127.g16,2757,1158,656,3710,2415,2121,2880,3108,1103,1793,1505,2433,4665,2389,1219,5348,1017,1638,3337
ahya_s0127.g17,186,268,53,424,158,539,203,168,60,612,21,124,171,329,36,267,104,228,106
ahya_s0127.g19,724,387,179,567,849,841,1816,725,60,797,475,456,1031,766,471,1051,401,713,536
ahya_s0127.g21,319,285,93,148,93,209,244,356,7,240,7,282,108,73,21,115,85,162,171
ahya_s0127.g22,24,23,13,62,26,42,3,58,0,37,0,46,5,35,14,84,0,28,53
ahya_s0127.g23,448,406,212,1041,596,669,396,688,142,589,238,727,983,686,166,1159,85,495,656
ahya_s0127.g24,844,446,240,1104,682,1082,404,917,84,1014,175,877,376,747,108,1053,66,414,521
ahya_s0127.g25,142,49,20,182,213,128,214,114,21,104,4,67,52,371,28,696,51,187,243
ahya_s0127.g26,7641,2793,1397,6328,4065,5198,5261,3988,1881,5003,7010,3612,5130,4496,1894,6083,2318,3884,4005
ahya_s0127.g27,616,285,85,1308,306,621,315,998,49,535,298,736,306,528,136,1192,106,437,922
ahya_s0127.g28,3299,1002,1031,4968,1560,3273,1793,4855,723,3112,3839,5195,2991,2427,1320,7616,535,1845,4109
ahya_s0127.g29,1888,391,352,1043,1028,1052,1379,1227,742,923,863,1049,2214,653,730,1385,797,634,940
ahya_s0127.g30,1370,603,248,1350,1382,1086,1238,1146,292,1189,521,940,2075,1121,663,1724,271,750,1031
ahya_s0127.g31,20732,3835,5235,11531,10632,7864,14993,11041,17223,6800,6912,7805,21086,8200,6787,18540,12513,5116,8102
ahya_s0127.g34,814,507,319,1912,1091,983,786,1461,109,944,1245,1311,2254,1127,354,2085,84,808,1479
ahya_s0127.g36,1765,289,527,623,966,713,1114,636,1832,661,689,547,1478,753,906,1004,2563,643,702
ahya_s0127.g37,78,105,0,159,267,1741,219,292,166,2660,647,579,203,1682,105,461,587,720,309
ahya_s0127.g38,113,96,49,109,69,300,121,148,0,302,31,156,222,431,119,445,26,159,89
ahya_s0127.g40,1192,649,252,1686,1012,653,1050,1326,434,786,775,858,1747,988,826,1520,452,391,749
ahya_s0127.g41,143,141,43,271,74,417,46,414,16,340,44,345,206,426,101,697,6,211,206
ahya_s0127.g42,1283,570,88,742,1748,993,1282,631,134,1070,126,467,626,994,304,705,496,479,524
ahya_s0127.g43,41,71,57,132,98,136,16,63,4,62,0,66,11,47,51,41,0,4,0
ahya_s0127.g44,1203,767,428,1772,993,1093,1371,1189,708,1089,870,1143,1938,948,419,1371,424,700,1047
ahya_s0127.g46,10096,2034,4720,3555,3131,2296,364,1606,0,2517,846,1277,4455,850,2163,3262,5862,3628,3871
ahya_s2492.g1,3,1,0,5,0,15,0,16,0,9,0,27,0,0,0,0,0,0,0
ahya_s0341.g1,25,6,2,8,22,17,13,13,10,11,13,6,18,16,1,37,0,11,11
ahya_s0341.g2,60,60,7,136,180,144,127,184,0,153,0,134,310,135,59,261,0,275,371
ahya_s0341.g4,14,9,16,45,0,28,10,0,0,0,0,8,21,12,0,20,0,27,5
ahya_s1221.g1,354,165,60,734,457,246,173,988,8,230,71,673,175,122,56,472,78,43,111
ahya_s0125.g5,543,632,234,926,816,1586,362,1050,98,1459,209,935,354,810,131,917,93,792,472
ahya_s0125.g6,3861,1396,460,4520,2363,3346,2221,7048,588,3359,1688,4719,4712,2965,1627,6433,1438,1858,3315
ahya_s0125.g19,995,1021,272,891,1284,2440,442,466,84,2792,315,564,837,1823,228,393,159,2326,804
ahya_s0125.g20,1572,971,274,3442,1570,2549,935,929,67,2614,783,1387,1642,3307,590,2020,261,3816,5817
ahya_s0125.g24,4762,1791,2116,4280,5144,3482,2612,2314,1830,3711,2900,2745,1711,4213,2495,4764,1340,3156,3593
ahya_s0125.g27,308,193,100,253,165,278,96,485,46,459,79,428,654,327,65,347,19,196,361
ahya_s0125.g32,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
ahya_s0125.g43,850,468,489,1448,598,912,436,842,220,814,294,901,999,677,150,1090,44,752,866
ahya_s0125.g48,0,0,4,6,0,8,5,9,0,8,0,9,7,31,0,14,0,33,7
ahya_s0125.g53,0,0,0,5,3,0,0,5,0,9,0,0,0,0,0,1,0,7,6
ahya_s0125.g54,0,5,0,0,6,27,0,19,0,25,0,16,5,0,0,4,0,10,4
ahya_s0125.g62,13742,4420,3474,11052,10914,10173,16045,8572,7169,9596,10112,8200,18680,8018,4152,11682,7206,6967,9107
ahya_s0125.g1,2679,1797,599,5528,2208,1872,2441,689,709,1684,779,1412,2946,3816,1002,6866,1047,3406,5460
ahya_s0125.g2,2893,3920,1068,5743,6226,4519,2439,3286,375,5242,373,4096,2183,4916,1157,6042,1384,2754,3674
ahya_s0125.g3,1390,613,467,1849,1464,1047,1285,1587,589,1095,428,1812,2502,1038,532,2459,459,688,1038
ahya_s0125.g4,90,63,31,204,182,87,147,128,57,92,96,99,85,91,35,159,28,51,90
ahya_s0125.g7,2951,1516,717,3655,1700,1274,714,1432,264,1286,285,994,702,492,279,1161,442,844,1100
ahya_s0125.g8,3001,1460,569,5110,1932,3816,1445,7853,566,3849,1235,5624,3137,3553,577,6382,666,691,1954
ahya_s0125.g9,2240,857,264,2912,1886,2390,2217,3001,889,2825,936,2358,1772,3704,819,3545,655,1388,1537
ahya_s0125.g10,1709,1138,491,3526,855,2109,1135,4710,210,2016,1277,3055,1515,1988,402,2756,316,2323,2437
ahya_s0125.g11,70,86,31,100,222,123,60,35,31,115,0,31,49,221,15,200,0,77,95
ahya_s0125.g12,769,325,210,663,442,849,378,411,60,795,770,450,617,847,216,488,567,509,459
ahya_s0125.g13,1551,791,538,2270,1372,1658,1171,3190,646,1597,749,2363,1821,1335,539,2056,756,1016,1373
ahya_s0125.g14,758,565,215,1649,225,2068,112,12013,1064,2024,1601,6705,463,349,63,984,105,985,1745
ahya_s0125.g15,4804,1961,492,6410,3770,3325,4555,5425,562,3555,1889,3725,3389,3392,1461,3123,1935,4010,3129
ahya_s0125.g16,12898,1638,4752,1807,19603,8273,16357,3617,2953,8320,3140,3381,14094,10268,8678,5740,11081,3163,3075
ahya_s0125.g17,6459,2746,925,4045,7066,5311,3902,4409,672,5155,1127,3117,3168,4674,3057,4563,2560,3218,2488
ahya_s0125.g18,213,74,114,328,241,204,252,214,68,165,51,196,189,170,106,253,45,202,218
ahya_s0125.g21,6118,1566,1532,4552,4370,2842,5496,2518,1392,2852,1631,2564,3232,1949,1521,3035,3638,2293,3282
ahya_s0125.g22,10,18,13,50,22,91,31,55,0,110,0,23,14,97,0,82,11,32,17
ahya_s0125.g23,402,208,93,271,278,326,292,71,52,243,81,92,34,216,87,146,99,250,198
ahya_s0125.g25,152,192,138,492,184,343,114,417,0,293,27,581,244,379,50,829,119,271,225
ahya_s0125.g26,1155,961,244,1986,841,2177,1476,691,445,1842,801,1100,3421,2330,620,4054,575,1501,1247
ahya_s0125.g28,1310,1439,377,2240,1995,2756,1124,1522,183,2479,116,1084,2378,2564,701,2073,108,2148,1394
ahya_s0125.g29,1948,837,594,2741,1086,1774,1321,3395,588,1644,227,2773,3319,1357,659,2374,421,1509,2085
ahya_s0125.g30,84,140,63,438,294,528,255,328,33,480,63,315,362,191,58,451,16,350,301
ahya_s0125.g31,2542,1636,669,4462,2301,3662,3102,3343,1774,3710,1200,3261,4607,3114,1430,5159,493,2655,3511
ahya_s0125.g33,2283,632,890,1486,864,1090,1207,1052,1568,991,1580,968,630,979,338,1871,501,774,1233
ahya_s0125.g34,282,160,36,237,409,308,259,131,6,445,70,90,288,338,94,263,32,146,126
ahya_s0125.g35,609,232,211,761,524,641,606,725,210,554,603,646,494,516,105,1058,112,411,599
ahya_s0125.g36,1531,758,297,2207,1407,1576,920,1712,141,1657,722,1762,1621,1413,353,2047,187,1113,1620
ahya_s0125.g37,7654,2143,3661,5215,4017,4348,4158,2792,7715,4173,3300,3231,5680,3920,2752,3831,2295,2848,2943
ahya_s0125.g38,694,204,133,435,702,515,274,455,77,407,226,521,1476,627,83,588,164,350,384
ahya_s0125.g39,2695,1200,895,2554,2572,2617,400,2686,576,2294,287,2095,2804,1906,522,2010,920,1738,2150
ahya_s0125.g40,133,30,17,52,43,57,93,0,0,106,0,3,147,48,37,44,35,57,17
ahya_s0125.g41,1709,3045,346,2961,2478,3921,3304,168,238,4541,247,185,3053,4386,868,3738,3035,5496,2370
ahya_s0125.g42,48,29,4,37,0,35,0,11,0,39,48,0,6,17,0,8,0,4,18
ahya_s0125.g44,771,504,302,1253,1125,1296,380,1654,73,1094,246,1367,1943,855,358,1496,207,656,873
ahya_s0125.g45,4018,2181,1018,2647,1014,3728,2258,8925,603,3637,2218,5675,15510,1822,1219,7179,2843,1778,4021
ahya_s0125.g46,45,23,10,36,3,23,17,4,0,28,0,19,14,8,0,0,0,6,15
ahya_s0125.g47,876,446,265,493,1192,1066,1318,695,595,1199,27,463,872,976,350,677,594,677,483
ahya_s0125.g49,743,294,305,1061,243,871,433,2307,88,899,302,1217,2294,278,93,634,71,554,830
ahya_s0125.g50,4456,1083,971,2326,3289,2088,3053,1771,2370,1934,1518,1461,3259,1921,1282,2324,2529,1584,1821
ahya_s0125.g51,1268,336,374,809,1012,752,1478,807,714,659,853,742,1403,571,843,924,475,530,800
ahya_s0125.g52,60,31,0,50,80,151,91,96,17,100,0,101,212,69,79,110,51,46,79
ahya_s0125.g55,66,50,32,58,117,15,86,4,4,20,0,17,0,27,0,17,11,14,21
ahya_s0125.g56,332,119,40,403,269,147,529,121,0,113,0,98,264,157,103,270,113,255,439
ahya_s0125.g57,69,0,0,138,0,43,113,51,0,33,0,38,39,283,43,855,0,382,1049
ahya_s0125.g58,572,124,153,240,552,67,598,0,0,59,0,0,281,183,87,240,143,146,91
ahya_s0125.g59,1205,439,230,979,1377,381,1137,276,51,306,82,214,772,553,238,727,476,545,476
ahya_s0125.g60,13,33,15,109,27,85,0,94,0,90,0,76,22,62,0,86,0,84,63
ahya_s0125.g61,1030,555,398,1370,733,857,581,781,230,905,46,814,760,949,210,1219,56,895,756
ahya_s0115.g1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,35,0,0,0
ahya_s0115.g3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0115.g7,0,13,10,7,0,3,0,3,0,6,0,0,0,6,3,7,0,12,8
ahya_s0115.g11,0,0,0,5,0,7,0,0,0,4,0,4,0,24,0,9,18,0,8
ahya_s0115.g19,0,0,0,0,0,30,0,27,0,44,0,26,0,0,0,0,0,92,67
ahya_s0115.g21,0,5,2,13,0,17,6,7,0,9,20,6,4,19,4,4,0,6,9
ahya_s0115.g23,0,0,0,0,93,102,34,62,0,84,0,56,27,350,25,281,9,131,46
ahya_s0115.g26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ahya_s0115.g41,0,0,0,0,0,0,0,14,0,7,0,6,0,0,0,0,0,0,0
ahya_s0115.g49,0,7,19,31,0,244,8,6124,19,186,93,5808,0,202,11,808,1002,48,184
ahya_s0115.g2,397,265,316,626,0,110,0,62,58,144,50,75,180,80,44,104,0,205,134
ahya_s0115.g4,3,10,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0115.g5,13,13,0,34,18,47,16,57,0,54,10,46,26,3,0,0,0,28,3
ahya_s0115.g6,31,41,37,95,36,50,41,86,0,59,25,73,27,15,9,9,11,20,30
ahya_s0115.g8,153,102,117,193,625,85,682,38,0,56,175,23,316,270,111,236,501,652,406
ahya_s0115.g9,1327,947,503,1967,1376,1096,821,988,516,973,882,1057,1573,857,378,1280,740,1308,1181
ahya_s0115.g10,1043,702,368,2008,730,625,161,641,2,680,0,728,152,594,89,1111,67,1034,1440
ahya_s0115.g12,3,10,0,12,8,4,5,4,0,12,0,0,0,10,0,14,0,17,6
ahya_s0115.g13,2386,1245,895,5782,1707,1966,2126,3532,578,1703,3438,3429,3165,1640,771,5546,459,1260,3548
ahya_s0115.g14,598,225,96,490,414,815,485,636,290,723,554,554,668,534,183,502,222,390,487
ahya_s0115.g15,49,12,12,35,187,48,121,131,30,64,21,52,190,24,54,47,76,58,38
ahya_s0115.g16,1660,417,442,1166,1536,942,1378,822,834,847,971,639,1210,807,732,1191,948,688,821
ahya_s0115.g17,737,482,216,1123,632,778,798,857,551,901,1104,805,1119,814,235,1265,140,597,932
ahya_s0115.g18,574,712,25,1056,186,2253,170,869,222,2336,1048,1936,443,1445,526,2255,98,2303,2408
ahya_s0115.g20,12,13,0,33,172,355,44,217,42,341,0,290,291,38,51,14,21,883,751
ahya_s0115.g22,23,9,0,15,88,90,29,52,0,108,0,95,0,16,16,18,0,344,276
ahya_s0115.g24,370,277,100,1016,530,1232,201,1425,31,971,98,1348,330,778,91,1129,42,720,1000
ahya_s0115.g25,304,163,22,903,215,1088,81,1373,3,1171,0,1277,105,523,73,785,37,1221,2296
ahya_s0115.g27,1,0,2,7,3,54,2,28,0,37,0,40,0,23,0,11,4,7,0
ahya_s0115.g28,4825,2533,1526,5202,428,1663,201,879,239,1526,556,903,1183,2209,440,2279,67,569,526
ahya_s0115.g29,13018,6343,3806,13099,1679,3117,1259,2558,715,2969,1311,2259,6123,4693,2131,5064,516,5816,5829
ahya_s0115.g30,2629,1686,726,3324,210,1563,134,1027,127,1357,185,1033,713,4675,257,5745,16,638,705
ahya_s0115.g31,349,209,103,517,105,60,73,55,0,53,0,53,292,285,115,229,0,165,130
ahya_s0115.g32,872,472,378,1067,262,541,142,327,45,535,65,392,1570,986,466,836,0,854,768
ahya_s0115.g33,2196,1879,479,5370,360,690,179,716,0,673,0,561,294,1613,104,2602,0,766,932
ahya_s0115.g34,855,513,181,991,109,243,66,117,0,224,392,118,902,718,465,479,0,273,266
ahya_s0115.g35,7151,3442,2180,7991,2088,2243,742,2407,232,2235,145,2059,3543,2706,1354,4057,428,2222,3393
ahya_s0115.g36,10,10,0,12,14,18,7,3,0,11,0,18,0,1046,0,993,0,15,7
ahya_s0115.g37,17151,6215,4307,18833,9934,11051,13657,15414,5245,10470,43060,15386,23017,12115,9222,22272,5737,8257,13719
ahya_s0115.g38,5068,1852,1206,7191,2898,3704,5757,5410,1839,3635,12914,4979,8120,4238,2914,10362,1198,2226,5624
ahya_s0115.g39,22,28,13,23,17,19,17,19,17,29,0,33,40,36,0,45,0,38,37
ahya_s0115.g40,45,16,0,10,0,26,0,47,0,19,0,28,0,18,0,18,0,4,15
ahya_s0115.g42,74,41,14,66,76,117,81,64,29,73,38,73,78,52,0,34,9,37,54
ahya_s0115.g43,14,39,0,85,31,77,34,46,0,39,24,45,69,54,14,92,0,63,47
ahya_s0115.g44,160,97,43,286,207,230,177,207,40,239,60,198,267,243,48,323,60,130,229
ahya_s0115.g45,403,173,58,307,220,320,274,332,21,303,84,312,709,222,122,347,0,195,220
ahya_s0115.g46,2707,1020,716,2970,2520,2795,3912,2786,976,2900,1876,2797,6001,2326,1958,4077,672,1647,2392
ahya_s0115.g47,188,68,62,62,10,110,142,130,8,125,14,80,89,41,0,36,37,80,65
ahya_s0115.g48,86095,11492,42221,24572,59598,22650,66093,24273,28854,20996,21009,22257,53644,19951,32651,32745,63084,16673,24536
ahya_s0115.g50,112,111,32,307,73,208,16,181,0,229,0,167,12,212,3,175,1,123,129
ahya_s0115.g51,696,355,243,1130,387,238,191,245,5,231,87,139,109,332,25,467,76,272,260
ahya_s0115.g52,71,43,4,127,28,73,2,45,0,85,0,66,0,83,0,129,5,84,91
ahya_s0557.g1,108,113,37,197,164,165,47,67,9,111,0,101,6,8,12,18,0,199,175
ahya_s0557.g2,15,7,0,8,64,287,13,122,5,179,0,138,8,17,0,8,3,30,38
ahya_s0669.g2,104,76,23,265,0,0,4,3,0,0,0,0,0,0,0,0,0,292,190
ahya_s0669.g1,1089,622,783,1921,532,129,152,72,20,184,0,73,0,0,0,0,59,1007,931
ahya_s0144.g2,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
ahya_s0144.g1,26,40,9,75,85,0,0,0,0,0,0,0,0,33,0,19,0,81,57
ahya_s0144.g3,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,0,0,4
ahya_s0144.g4,0,3,0,4,0,0,0,0,0,0,0,0,14,16,0,0,0,6,0
ahya_s0144.g5,14,38,0,4,0,0,0,4,0,4,0,0,603,912,303,775,0,91,61
ahya_s0144.g7,9,8,6,39,0,12,0,0,0,15,0,20,69,0,4,0,0,0,0
ahya_s0144.g6,928,727,265,1452,0,30,0,13,0,33,0,21,341,1359,211,1494,0,644,712
ahya_s0144.g8,14,0,1,0,0,14,2,4,0,10,0,5,5,28,15,9,22,5,3
ahya_s0144.g10,0,0,0,13,224,1381,124,1601,95,1301,521,1558,231,89,132,76,85,158,187
ahya_s0144.g9,31,24,11,36,0,0,0,0,0,0,0,0,6,49,0,26,0,7,9
ahya_s0144.g11,26,18,19,26,31,69,7,32,0,85,0,71,77,61,4,20,0,50,61
ahya_s0144.g15,25,21,6,48,63,27,43,15,0,32,0,8,22,14,9,6,0,36,33
ahya_s0144.g16,56,51,20,101,34,27,21,22,0,13,0,21,13,17,15,18,0,33,21
ahya_s0144.g17,104,174,91,329,0,25,0,4,0,7,0,9,0,50,6,65,0,35,54
ahya_s0144.g20,0,12,0,0,0,14,0,19,0,0,0,0,0,25,0,16,0,10,15
ahya_s0144.g19,46,82,55,131,10,7,0,3,0,7,0,10,0,23,0,11,0,5,5
ahya_s0144.g21,0,0,0,16,10,0,0,0,0,0,0,0,0,8,0,8,0,8,7
ahya_s0144.g23,0,3,0,0,0,0,2,3,0,8,0,3,16,7,0,0,0,24,34
ahya_s0144.g25,0,0,0,0,0,5,0,4,0,0,0,0,0,25,0,20,0,0,0
ahya_s0144.g26,0,10,9,32,0,0,0,0,0,0,0,0,0,4,0,3,0,15,6
ahya_s0144.g22,9,17,0,29,25,136,0,105,0,150,0,97,10,24,0,29,0,29,47
ahya_s0144.g24,5,18,0,28,0,9,0,0,0,0,0,0,26,140,7,468,0,11,41
ahya_s0144.g27,14,6,0,54,3,11,0,10,0,10,0,14,0,18,0,28,0,3,8
ahya_s0144.g28,1124,450,292,952,1286,1654,1981,814,735,1632,1727,1032,2533,1592,776,1710,776,447,251
ahya_s0144.g29,573,258,100,947,786,1345,1004,240,42,1292,85,322,674,895,319,938,118,506,285
ahya_s0144.g30,235,150,66,365,121,191,166,82,21,151,74,125,67,126,23,107,29,78,63
ahya_s0144.g31,2220,1884,727,2884,2411,2292,414,1045,301,2698,311,1265,130,3297,345,1981,63,1465,851
ahya_s0144.g38,17,12,0,59,107,132,123,56,0,103,0,91,56,80,0,77,25,33,39
ahya_s0144.g40,0,6,0,14,7,7,0,0,0,12,0,22,0,0,0,0,0,11,7
ahya_s0144.g39,23,14,14,40,87,11,61,5,0,7,0,4,10,4,0,21,10,6,11
ahya_s0144.g41,8,14,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,18
ahya_s0144.g34,1025,981,392,1077,2395,3272,1464,994,49,3158,296,1553,786,1632,293,750,461,278,217
ahya_s0144.g35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0144.g36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0144.g37,112,82,7,168,197,162,94,156,0,128,26,128,0,188,0,223,120,12,24
ahya_s0144.g32,24,0,0,25,14,29,0,24,25,89,0,30,43,31,0,14,0,22,27
ahya_s0144.g33,2682,473,242,682,1281,106,734,9,0,161,162,23,732,983,770,245,1403,457,200
ahya_s0082.g10,1122,512,26,1199,941,1182,1191,828,210,1026,322,698,816,860,392,1357,415,603,838
ahya_s0082.g17,0,0,0,0,0,3,29,19,0,10,0,7,0,16,0,18,0,0,16
ahya_s0082.g18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ahya_s0082.g21,0,0,0,5,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
ahya_s0082.g22,0,0,0,0,0,24,0,17,0,25,0,0,0,0,0,0,0,0,0
ahya_s0082.g23,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,23,0,0,0
ahya_s0082.g35,9394,4245,3003,7933,5462,8685,4988,6446,3445,8057,3530,6678,5165,6613,2976,7266,3094,5504,6279
ahya_s0082.g40,13,42,31,102,0,54,17,19,12,34,0,23,16,49,7,16,0,19,11
ahya_s0082.g53,0,9,0,0,15,1,0,0,0,3,0,0,0,9,0,9,0,30,15
ahya_s0082.g54,816,549,378,1324,1136,1150,688,916,215,1046,807,769,1044,992,260,1044,217,925,1050
ahya_s0082.g55,1842,2242,283,1552,1991,3586,1080,462,94,3512,158,529,1879,6074,956,5049,635,4331,1376
ahya_s0082.g56,0,0,0,0,0,125,0,0,0,86,0,0,0,0,0,0,0,0,0
